MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,s1_credited,s1_enrolled,s1_eval,s1_approved,s1_grade,s1_wo_eval,s2_credited,s2_enrolled,s2_eval,s2_approved,s2_grade,s2_wo_eval,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,s1_approval_rate,s1_eval_rate,s1_credit_rate,s1_pass_efficiency,s1_eval_gap,s1_failed,low_grade_flag_s1,zero_grade_s1,s2_approval_rate,s2_eval_rate,s2_credit_rate,s2_pass_efficiency,s2_eval_gap,s2_failed,s1_to_s2_grade_delta,s1_to_s2_approved_delta,avg_grade,cum_approved,cum_failed,low_grade_flag_s2,zero_grade_s2,momentum_score,cum_efficiency,grade_per_approved,eval_participation_gap,Target
1,42,1,9085,1,39,140.0,1,19,3,9,1,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.666666666666666,0,2,6,10,5,13.0,0,16.2,0.3,-0.92,0,1,2,2,0,0,-0.0,340.2,-0.92,0.0,19.900000000000006,11.0,5.0,0.8333333333333334,2.3333333333333335,0.3333333333333333,0.35714285714285715,-8,1,0,0,0.8333333333333334,1.6666666666666667,0.3333333333333333,0.5,-4,1,-0.6666666666666661,0,13.333333333333332,10,2,0,0,-0.6666666666666661,0.8333333333333334,1.3333333333333333,-12,0
2,43,1,9991,0,1,140.0,1,37,37,4,9,100.0,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10.0,0,12.7,3.7,-1.7,1,1,6,6,0,31,-0.0,393.7,-0.0,0.0,-40.0,37.0,6.5,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.4,-4,2,0,0,0.2,1.2,0.0,0.16666666666666666,-1,4,-1.75,-3,10.875,5,6,0,0,1.25,0.45454545454545453,2.175,-5,1
2,39,1,9853,1,1,133.1,1,37,37,5,5,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10.0,0,0,7,7,1,13.0,0,16.2,0.3,-0.92,0,0,12,12,0,0,-0.0,550.8,-0.92,0.0,-16.599999999999994,37.0,5.0,0.14285714285714285,1.5714285714285714,0.0,0.09090909090909091,-4,6,0,0,0.14285714285714285,1.0,0.0,0.14285714285714285,0,6,3.0,0,11.5,2,12,0,0,3.0,0.14285714285714285,5.75,-4,1
1,1,1,9238,1,1,128.0,1,19,19,9,9,120.0,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,0,1,0,0,18,0,0.0,199.79999999999998,2.02,0.0,-8.0,19.0,9.0,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.5,0.0,0.6666666666666666,-3,0,-0.6666666666666661,0,13.166666666666668,12,0,0,0,-0.6666666666666661,1.0,1.0972222222222223,-5,0
1,1,3,9238,1,1,117.0,1,19,19,9,9,117.0,1,0,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1,2,14,12,0,19,1.79,235.6,1.79,0.5,0.0,19.0,9.0,0.0,0.0,0.0,0.0,6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,12,1
1,1,2,9853,1,1,124.0,1,38,37,5,3,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13.0,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,1,2,4,4,0,18,-0.0,169.20000000000002,-0.0,-0.0,-5.900000000000006,37.5,4.0,0.5,1.8333333333333333,0.0,0.2727272727272727,-5,3,0,0,0.8333333333333334,1.6666666666666667,0.0,0.5,-4,1,-1.1999999999999993,2,12.4,8,4,0,0,-3.1999999999999993,0.6666666666666666,1.55,-9,1
1,1,1,9254,1,1,158.0,1,19,39,4,8,153.5,1,0,0,1,0,0,20,0,0,6,7,6,14.833333333333334,0,0,6,6,6,16.0,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,222.0,2.02,0.0,-4.5,29.0,6.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.0,0.0,1.0,0,0,1.166666666666666,0,15.416666666666668,12,0,0,0,1.166666666666666,1.0,1.2847222222222223,-1,0
1,43,1,9773,1,1,137.0,1,38,37,9,5,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.857142857142858,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,310.0,-4.06,0.0,-9.099999999999994,37.5,7.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,1.0238095238095237,0,12.345238095238095,12,0,0,0,1.0238095238095237,1.0,1.0287698412698412,-1,0
1,17,3,9670,1,1,123.0,1,38,38,7,8,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12.0,0,0,6,11,5,12.333333333333334,0,11.1,0.6,2.02,0,2,2,2,18,0,0.0,199.79999999999998,2.02,0.0,-4.200000000000003,38.0,7.5,0.8333333333333334,1.6666666666666667,0.0,0.5,-4,1,0,0,0.8333333333333334,1.8333333333333333,0.0,0.45454545454545453,-5,1,0.3333333333333339,0,12.166666666666668,10,2,0,0,0.3333333333333339,0.8333333333333334,1.2166666666666668,-9,0
1,1,1,9238,1,1,126.0,1,38,38,7,8,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.333333333333334,0,7.6,2.6,0.32,0,1,2,2,0,0,0.0,144.4,0.32,0.0,0.7000000000000028,38.0,7.5,0.6666666666666666,1.8333333333333333,0.0,0.36363636363636365,-5,2,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,-1.416666666666666,2,12.041666666666668,10,2,0,0,-3.416666666666666,0.8333333333333334,1.2041666666666668,-6,0
4,39,1,9130,1,1,133.1,1,3,1,5,5,110.0,1,0,0,1,0,1,30,0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,11.1,0.6,2.02,0,2,12,11,30,0,0.0,333.0,2.02,0.0,-23.099999999999994,2.0,5.0,0.0,1.1666666666666667,0.0,0.0,-1,6,0,1,0.16666666666666666,2.6666666666666665,0.0,0.0625,-10,5,10.0,1,5.0,1,11,0,0,9.0,0.08333333333333333,5.0,-11,1
1,17,1,9238,1,1,115.0,1,19,38,5,5,115.0,1,0,0,1,0,0,19,0,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,210.9,2.02,0.0,0.0,28.5,5.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0.8571428571428577,0,12.428571428571429,12,0,0,0,0.8571428571428577,1.0,1.0357142857142858,-1,0
1,1,3,9556,1,1,132.0,1,38,37,7,7,119.0,1,0,0,1,0,0,19,0,0,7,9,7,11.677777777777775,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,241.29999999999998,-1.7,0.0,-13.0,37.5,7.0,1.0,1.2857142857142858,0.0,0.7777777777777778,-2,0,0,0,1.0,1.0,0.0,1.0,0,0,2.1222222222222253,1,12.738888888888887,15,0,0,0,1.1222222222222253,1.0,0.8492592592592592,-2,0
1,1,4,9500,1,1,132.0,1,1,37,4,7,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,0,2,2,2,19,0,-0.0,241.29999999999998,-1.7,0.0,-10.200000000000003,19.0,5.5,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,13.6,14,2,0,0,0.0,0.875,0.9714285714285714,0,0
1,1,1,9085,1,1,143.0,1,19,38,9,9,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16.0,0,0,6,8,6,15.875,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,-9.599999999999994,28.5,9.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-0.125,0,15.9375,12,0,0,0,-0.125,1.0,1.328125,-3,0
1,1,3,9238,1,1,137.0,1,1,1,3,3,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,0,1,1,1,0,0,0.0,152.0,0.32,0.0,-5.599999999999994,1.0,3.0,0.8333333333333334,1.5,0.0,0.5555555555555556,-3,1,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,-0.3000000000000007,1,11.65,11,1,0,0,-1.3000000000000007,0.9166666666666666,1.059090909090909,-4,0
1,42,1,9119,1,1,130.0,1,19,37,9,3,135.0,0,0,1,1,1,0,25,0,0,5,5,0,0.0,0,2,6,7,2,14.0,0,13.9,-0.3,0.79,1,1,10,9,0,25,0.79,347.5,0.79,-0.3,5.0,28.0,6.0,0.0,1.0,0.0,0.0,0,5,0,1,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.2857142857142857,-1,4,14.0,2,7.0,2,9,0,0,12.0,0.18181818181818182,3.5,-1,1
1,1,2,9773,1,1,121.0,1,19,19,9,9,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0,0,14,12,0,0,0.0,235.6,1.79,0.0,1.7999999999999972,19.0,9.0,0.0,0.0,0.0,0.0,6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,12,1
2,39,1,9853,1,1,130.0,1,37,19,7,3,140.0,0,0,1,1,0,1,34,0,0,6,7,6,16.142857142857142,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,1,2,0,0,34,34,-3.12,319.6,-3.12,-0.8,10.0,28.0,5.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.6666666666666667,0.0,0.6,-4,0,0.05714285714285694,0,16.17142857142857,12,0,0,0,0.05714285714285694,1.0,1.3476190476190475,-5,0
1,18,2,9500,1,1,135.0,1,38,37,9,5,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.785714285714286,0,0,8,8,7,11.785714285714286,0,12.7,3.7,-1.7,0,2,2,2,18,0,-0.0,228.6,-1.7,0.0,-9.700000000000003,37.5,7.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,11.785714285714286,14,2,0,0,0.0,0.875,0.8418367346938777,0,0
1,1,6,9500,1,1,137.0,1,1,1,4,5,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,0,2,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,-10.700000000000003,1.0,4.5,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,0.0,0,13.42375,16,0,0,0,0.0,1.0,0.838984375,0,0
1,1,1,9670,1,1,100.0,1,38,38,9,10,100.0,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.166666666666666,0,11.1,0.6,2.02,0,0,1,1,0,0,0.0,222.0,2.02,0.0,0.0,38.0,9.5,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,0.8333333333333334,1.6666666666666667,0.0,0.5,-4,1,1.666666666666666,-1,13.333333333333332,11,1,0,0,2.666666666666666,0.9166666666666666,1.212121212121212,-6,0
1,17,2,9500,1,1,127.0,1,19,37,9,7,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.464285714285714,0,0,8,8,7,12.464285714285714,0,10.8,1.4,1.74,0,2,2,2,20,0,0.0,216.0,1.74,0.0,-5.700000000000003,28.0,8.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,12.464285714285714,14,2,0,0,0.0,0.875,0.8903061224489796,0,0
1,39,1,9670,1,1,140.0,1,37,37,6,6,120.0,0,0,0,1,0,0,28,0,0,6,8,1,10.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,0,0,12,11,0,0,0.0,302.40000000000003,1.74,0.0,-20.0,37.0,6.0,0.16666666666666666,1.3333333333333333,0.0,0.125,-2,5,0,0,0.0,1.5,0.0,0.0,-3,6,-10.0,-1,5.0,1,11,0,1,-9.0,0.08333333333333333,5.0,-5,1
1,43,1,9147,1,1,131.0,1,19,38,9,9,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,0,1,1,1,0,0,-0.0,307.8,-0.92,0.0,-1.3000000000000114,28.5,9.0,1.0,1.0,0.0,1.0,0,0,0,0,0.8,1.2,0.0,0.6666666666666666,-1,1,-0.1999999999999993,-1,12.5,9,1,0,0,0.8000000000000007,0.9,1.3888888888888888,-1,0
2,1,1,9147,1,1,151.0,1,38,37,9,8,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10.0,0,0,5,6,4,12.0,0,7.6,2.6,0.32,0,1,4,4,0,0,0.0,258.4,0.32,0.0,-18.900000000000006,37.5,8.5,0.4,1.4,0.0,0.2857142857142857,-2,3,0,0,0.8,1.2,0.0,0.6666666666666666,-1,1,2.0,2,11.0,6,4,0,0,0.0,0.6,1.8333333333333333,-3,1
2,51,1,9853,1,1,130.0,1,37,37,7,8,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,0,15,13,0,0,0.0,311.5,3.51,0.0,-9.700000000000003,37.0,7.5,0.0,1.0,0.0,0.0,0,7,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,13,0,1,0.0,0.0,0.0,6,1
1,7,1,9991,0,40,120.0,1,37,37,9,7,120.0,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.333333333333334,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,396.8,1.79,0.0,0.0,37.0,8.0,1.0,1.4,0.0,0.7142857142857143,-2,0,0,0,1.0,1.6,0.0,0.625,-3,0,0.7333333333333343,0,11.966666666666667,10,0,0,0,0.7333333333333343,1.0,1.1966666666666668,-5,0
1,17,2,9254,1,1,136.0,1,19,19,4,7,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,210.9,2.02,0.0,-12.900000000000006,19.0,5.5,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.0,0.0,1.0,0,0,1.333333333333334,0,12.833333333333332,12,0,0,0,1.333333333333334,1.0,1.0694444444444444,-2,0
1,17,5,9670,1,1,125.0,1,1,19,9,7,119.4,1,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.666666666666666,0,11.1,0.6,2.02,0,1,3,3,0,0,0.0,199.79999999999998,2.02,0.0,-5.599999999999994,10.0,8.0,0.6666666666666666,1.6666666666666667,0.0,0.4,-4,2,0,0,0.8333333333333334,1.1666666666666667,0.0,0.7142857142857143,-1,1,-0.9333333333333336,1,13.133333333333333,9,3,0,0,-1.9333333333333336,0.75,1.4592592592592593,-5,0
2,39,1,9147,1,1,133.1,1,37,37,9,9,140.0,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,-0.8,-3.12,1,1,1,1,0,35,-0.0,329.0,-0.0,-0.0,6.900000000000006,37.0,9.0,0.8,1.6,0.0,0.5,-3,1,0,0,1.0,1.6,0.0,0.625,-3,0,-0.6999999999999993,1,12.15,9,1,0,0,-1.6999999999999993,0.9,1.35,-6,1
1,17,1,9238,1,1,120.0,1,19,37,9,9,113.0,1,0,0,1,0,1,20,0,0,6,7,6,11.714285714285714,0,0,6,8,6,12.625,0,13.9,-0.3,0.79,0,2,0,0,20,0,0.0,278.0,0.79,-0.0,-7.0,28.0,9.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,0.9107142857142865,0,12.169642857142858,12,0,0,0,0.9107142857142865,1.0,1.0141369047619049,-3,0
1,1,3,9773,1,1,143.0,11,19,19,4,9,133.9,1,0,0,1,1,1,18,1,0,6,7,6,13.5,0,0,6,7,6,13.0,0,16.2,0.3,-0.92,0,2,0,0,18,0,-0.0,291.59999999999997,-0.92,0.0,-9.099999999999994,19.0,6.5,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,-0.5,0,13.25,12,0,0,0,-0.5,1.0,1.1041666666666667,-2,0
1,1,3,9500,1,1,133.1,1,38,19,7,9,115.5,1,0,0,1,1,1,20,0,0,8,8,7,13.024285714285714,0,0,8,8,7,13.024285714285714,0,10.8,1.4,1.74,0,2,2,2,20,0,0.0,216.0,1.74,0.0,-17.599999999999994,28.5,8.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,13.024285714285714,14,2,0,0,0.0,0.875,0.9303061224489796,0,0
1,17,5,9254,1,1,121.0,1,1,19,4,7,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,1,2,14,12,0,18,-0.0,169.20000000000002,-0.0,-0.0,-4.5,10.0,5.5,0.0,2.0,0.0,0.0,-6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,0,1
1,1,1,9119,1,1,168.0,1,19,19,4,4,171.2,0,0,0,1,1,1,18,0,0,5,6,5,17.333333333333332,0,0,5,8,5,18.571428571428573,0,12.4,0.5,1.79,0,1,0,0,18,0,0.0,223.20000000000002,1.79,0.0,3.1999999999999886,19.0,4.0,1.0,1.2,0.0,0.8333333333333334,-1,0,0,0,1.0,1.6,0.0,0.625,-3,0,1.2380952380952408,0,17.952380952380953,10,0,0,0,1.2380952380952408,1.0,1.7952380952380953,-4,0
1,1,1,9670,1,1,124.0,1,19,37,5,7,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11.0,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,0,1,2,2,20,0,-0.0,188.0,-3.12,-0.0,-4.900000000000006,28.0,6.0,0.8,1.4,0.0,0.5714285714285714,-2,1,0,0,0.8,1.4,0.0,0.5714285714285714,-2,1,0.5,0,11.25,8,2,0,0,0.5,0.8,1.40625,-4,0
1,17,2,9853,1,1,127.0,1,19,38,3,3,121.1,1,0,0,1,1,0,19,0,0,7,10,6,13.666666666666666,0,0,7,9,6,12.5,0,12.4,0.5,1.79,0,1,2,2,0,0,0.0,235.6,1.79,0.0,-5.900000000000006,28.5,3.0,0.8571428571428571,1.4285714285714286,0.0,0.6,-3,1,0,0,0.8571428571428571,1.2857142857142858,0.0,0.6666666666666666,-2,1,-1.166666666666666,0,13.083333333333332,12,2,0,0,-1.166666666666666,0.8571428571428571,1.0902777777777777,-5,1
1,1,1,9238,1,1,137.0,1,19,1,9,9,132.8,0,0,0,1,1,0,19,0,0,6,6,6,12.833333333333334,0,0,6,8,6,11.833333333333334,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,205.20000000000002,1.74,0.0,-4.199999999999989,10.0,9.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-1.0,0,12.333333333333334,12,0,0,0,-1.0,1.0,1.027777777777778,-2,0
1,1,1,9773,1,1,120.0,1,36,37,0,0,126.7,1,0,0,1,1,0,20,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,7.6,2.6,0.32,0,1,3,3,0,0,0.0,152.0,0.32,0.0,6.700000000000003,36.5,0.0,0.8333333333333334,1.5,0.0,0.5555555555555556,-3,1,0,0,0.6666666666666666,1.8333333333333333,0.0,0.36363636363636365,-5,2,-1.0999999999999996,-1,12.05,9,3,0,0,-0.09999999999999964,0.75,1.338888888888889,-8,0
1,1,1,9500,1,1,110.0,1,19,19,9,7,105.8,1,0,0,1,1,0,22,0,0,7,8,6,14.333333333333334,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,0,1,2,2,0,0,0.0,244.2,2.02,0.0,-4.200000000000003,19.0,8.0,0.8571428571428571,1.1428571428571428,0.0,0.75,-1,1,0,0,0.875,1.125,0.0,0.7777777777777778,-1,1,-0.5619047619047617,1,14.052380952380954,13,2,0,0,-1.5619047619047617,0.8666666666666667,1.080952380952381,-2,0
1,1,1,9500,1,1,143.0,1,38,38,9,9,140.0,0,0,0,1,1,0,19,0,0,8,8,7,14.285714285714286,0,0,8,8,7,14.285714285714286,0,12.7,3.7,-1.7,0,0,2,2,0,0,-0.0,241.29999999999998,-1.7,0.0,-3.0,38.0,9.0,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,14.285714285714286,14,2,0,0,0.0,0.875,1.0204081632653061,0,0
1,44,1,9003,1,39,120.0,1,1,19,9,7,120.0,0,0,0,1,1,0,22,0,2,6,15,3,11.75,0,0,6,12,2,10.0,0,13.9,-0.3,0.79,0,0,7,7,0,0,0.0,305.8,0.79,-0.0,0.0,10.0,8.0,0.5,2.5,0.3333333333333333,0.2,-9,3,0,0,0.3333333333333333,2.0,0.0,0.16666666666666666,-6,4,-1.75,-1,10.875,5,7,0,0,-0.75,0.4166666666666667,2.175,-15,1
1,17,5,9119,1,1,124.0,11,4,12,2,9,119.5,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,178.0,3.51,0.0,-4.5,8.0,5.5,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,2.8000000000000007,0,16.200000000000003,10,0,0,0,2.8000000000000007,1.0,1.6200000000000003,0,0
2,39,1,9003,1,1,168.0,1,1,41,9,3,153.9,0,0,1,0,1,0,34,0,0,6,7,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,2,2,14,12,0,68,1.79,421.6,0.0,0.5,-14.099999999999994,21.0,6.0,0.0,1.1666666666666667,0.0,0.0,-1,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,5,1
2,39,1,8014,0,19,133.1,1,1,1,4,4,130.0,0,0,0,1,1,0,24,0,0,6,14,1,10.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,0,0,11,10,0,0,-0.0,388.79999999999995,-0.92,0.0,-3.0999999999999943,1.0,4.0,0.16666666666666666,2.3333333333333335,0.0,0.07142857142857142,-8,5,0,0,0.0,1.0,0.0,0.0,0,5,-10.0,-1,5.0,1,10,0,1,-9.0,0.09090909090909091,5.0,-8,1
1,39,2,9670,1,1,150.0,1,34,34,0,0,107.0,1,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1,12,10,0,0,0.0,197.6,0.32,0.0,-43.0,34.0,0.0,0.0,1.0,0.0,0.0,0,5,0,1,0.0,1.0,0.0,0.0,0,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,0,1
1,39,1,9500,1,1,140.0,1,37,37,9,6,132.8,0,0,0,1,1,0,35,0,0,7,10,4,12.6,0,0,7,9,5,12.38,0,12.4,0.5,1.79,0,0,5,5,0,0,0.0,434.0,1.79,0.0,-7.199999999999989,37.0,7.5,0.5714285714285714,1.4285714285714286,0.0,0.4,-3,3,0,0,0.7142857142857143,1.2857142857142858,0.0,0.5555555555555556,-2,2,-0.21999999999999886,1,12.49,9,5,0,0,-1.2199999999999989,0.6428571428571429,1.3877777777777778,-5,1
1,1,1,9991,0,1,145.0,1,2,37,4,9,127.5,1,0,0,1,1,0,22,0,0,5,9,5,12.428571428571429,1,0,5,7,5,11.8,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,167.2,0.32,0.0,-17.5,19.5,6.5,1.0,1.8,0.0,0.5555555555555556,-4,0,0,0,1.0,1.4,0.0,0.7142857142857143,-2,0,-0.6285714285714281,0,12.114285714285714,10,0,0,0,-0.6285714285714281,1.0,1.2114285714285713,-6,0
1,17,1,9147,1,1,123.0,1,1,19,3,4,122.0,0,0,0,1,1,0,19,0,0,5,7,3,12.333333333333334,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,0,8,7,0,0,0.0,169.1,3.51,0.0,-1.0,10.0,3.5,0.6,1.4,0.0,0.42857142857142855,-2,2,0,0,0.0,1.0,0.0,0.0,0,5,-12.333333333333334,-3,6.166666666666667,3,7,0,1,-9.333333333333334,0.3,2.055555555555556,-2,1
1,1,5,9254,1,1,120.0,1,3,19,3,9,114.8,1,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,2,14,12,0,19,0.0,169.1,0.0,0.0,-5.200000000000003,11.0,6.0,0.0,0.0,0.0,0.0,6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,12,1
1,44,1,171,1,39,140.0,1,3,3,2,2,140.0,0,0,1,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,1,1,2,0,0,20,-4.06,310.0,-4.06,2.8,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
1,51,1,9670,1,1,126.0,1,3,3,1,10,111.0,0,0,1,1,1,0,21,0,5,11,12,10,12.1,0,2,8,9,8,13.333333333333334,0,11.1,0.6,2.02,1,1,1,1,0,21,2.02,233.1,2.02,0.6,-15.0,3.0,5.5,0.9090909090909091,1.0909090909090908,0.45454545454545453,0.8333333333333334,-1,1,0,0,1.0,1.125,0.25,0.8888888888888888,-1,0,1.2333333333333343,-2,12.716666666666667,18,1,0,0,3.2333333333333343,0.9473684210526315,0.7064814814814815,-2,0
1,1,2,9773,1,1,137.0,1,1,19,7,7,133.2,1,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,0,2,0,0,19,0,0.0,264.1,0.79,-0.0,-3.8000000000000114,10.0,7.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.0,0.0,1.0,0,0,0.2857142857142865,0,14.857142857142858,12,0,0,0,0.2857142857142865,1.0,1.2380952380952381,-1,0
1,1,3,9773,1,1,130.0,1,19,19,9,9,123.0,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-7.0,19.0,9.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0.16666666666666785,0,12.75,12,0,0,0,0.16666666666666785,1.0,1.0625,-1,0
1,53,1,9003,1,42,150.0,1,1,38,8,8,150.0,0,0,0,1,0,1,23,0,7,12,14,12,14.384615384615383,0,5,10,12,10,13.3,0,8.9,1.4,3.51,0,1,0,0,23,0,0.0,204.70000000000002,3.51,0.0,0.0,19.5,8.0,1.0,1.1666666666666667,0.5833333333333334,0.8571428571428571,-2,0,0,0,1.0,1.2,0.5,0.8333333333333334,-2,0,-1.0846153846153825,-2,13.842307692307692,22,0,0,0,0.9153846153846175,1.0,0.6291958041958042,-4,0
